timestamp,personas,coordenadas
2025-07-03T17:50:56,16,"[{'x': 807.5, 'y': 891.5}, {'x': 259.5, 'y': 921.0}, {'x': 560.5, 'y': 709.5}, {'x': 158.5, 'y': 715.5}, {'x': 997.5, 'y': 640.5}, {'x': 32.5, 'y': 549.5}, {'x': 712.5, 'y': 502.0}, {'x': 1012.5, 'y': 412.0}, {'x': 306.0, 'y': 330.0}, {'x': 543.0, 'y': 514.5}, {'x': 165.5, 'y': 423.0}, {'x': 844.0, 'y': 505.0}, {'x': 351.5, 'y': 321.0}, {'x': 886.0, 'y': 577.0}, {'x': 762.0, 'y': 411.0}, {'x': 611.5, 'y': 457.5}]"
2025-07-03T17:50:57,15,"[{'x': 797.5, 'y': 879.5}, {'x': 1108.0, 'y': 694.5}, {'x': 318.0, 'y': 646.0}, {'x': 270.0, 'y': 914.5}, {'x': 1014.5, 'y': 425.0}, {'x': 33.5, 'y': 541.5}, {'x': 515.0, 'y': 529.5}, {'x': 707.0, 'y': 508.5}, {'x': 806.0, 'y': 551.5}, {'x': 622.5, 'y': 607.0}, {'x': 305.5, 'y': 330.5}, {'x': 166.0, 'y': 426.0}, {'x': 351.5, 'y': 320.5}, {'x': 445.5, 'y': 323.0}, {'x': 1486.5, 'y': 331.0}]"
2025-07-03T17:50:58,13,"[{'x': 380.5, 'y': 892.5}, {'x': 812.5, 'y': 813.0}, {'x': 396.5, 'y': 603.0}, {'x': 34.0, 'y': 542.5}, {'x': 1190.5, 'y': 748.0}, {'x': 1074.0, 'y': 573.0}, {'x': 305.5, 'y': 329.5}, {'x': 165.5, 'y': 423.5}, {'x': 351.5, 'y': 320.0}, {'x': 578.5, 'y': 509.0}, {'x': 984.5, 'y': 438.5}, {'x': 1485.5, 'y': 333.0}, {'x': 447.5, 'y': 323.5}]"
2025-07-03T17:50:59,17,"[{'x': 763.5, 'y': 836.0}, {'x': 1136.0, 'y': 675.0}, {'x': 36.5, 'y': 543.0}, {'x': 452.0, 'y': 805.0}, {'x': 876.0, 'y': 512.0}, {'x': 952.5, 'y': 600.5}, {'x': 649.0, 'y': 596.5}, {'x': 514.0, 'y': 505.0}, {'x': 163.0, 'y': 422.5}, {'x': 778.0, 'y': 498.5}, {'x': 935.0, 'y': 430.5}, {'x': 305.5, 'y': 329.0}, {'x': 350.5, 'y': 320.5}, {'x': 564.0, 'y': 431.5}, {'x': 489.0, 'y': 613.0}, {'x': 468.0, 'y': 591.5}, {'x': 446.5, 'y': 319.5}]"
2025-07-03T17:51:00,17,"[{'x': 693.0, 'y': 840.0}, {'x': 852.0, 'y': 515.0}, {'x': 1140.0, 'y': 590.0}, {'x': 36.0, 'y': 543.5}, {'x': 264.0, 'y': 663.0}, {'x': 739.0, 'y': 519.5}, {'x': 537.0, 'y': 433.0}, {'x': 418.0, 'y': 810.0}, {'x': 1019.5, 'y': 622.0}, {'x': 997.5, 'y': 414.5}, {'x': 479.5, 'y': 701.0}, {'x': 306.5, 'y': 330.0}, {'x': 351.5, 'y': 321.5}, {'x': 164.5, 'y': 423.0}, {'x': 450.5, 'y': 513.5}, {'x': 444.5, 'y': 321.5}, {'x': 760.0, 'y': 374.0}]"
2025-07-03T17:51:01,17,"[{'x': 720.5, 'y': 803.5}, {'x': 352.5, 'y': 895.0}, {'x': 36.0, 'y': 543.0}, {'x': 1197.0, 'y': 618.5}, {'x': 504.5, 'y': 705.5}, {'x': 876.0, 'y': 523.5}, {'x': 988.0, 'y': 406.5}, {'x': 676.5, 'y': 517.0}, {'x': 266.5, 'y': 659.5}, {'x': 480.0, 'y': 498.5}, {'x': 795.0, 'y': 597.0}, {'x': 165.0, 'y': 425.0}, {'x': 351.0, 'y': 320.5}, {'x': 761.0, 'y': 388.5}, {'x': 315.0, 'y': 328.5}, {'x': 528.0, 'y': 434.5}, {'x': 812.0, 'y': 504.0}]"
2025-07-03T17:51:02,14,"[{'x': 359.5, 'y': 874.0}, {'x': 717.0, 'y': 802.5}, {'x': 238.5, 'y': 613.5}, {'x': 850.5, 'y': 686.0}, {'x': 36.0, 'y': 542.5}, {'x': 988.0, 'y': 414.0}, {'x': 1228.0, 'y': 633.0}, {'x': 523.5, 'y': 670.5}, {'x': 749.0, 'y': 405.0}, {'x': 578.0, 'y': 547.0}, {'x': 863.0, 'y': 485.5}, {'x': 432.0, 'y': 523.5}, {'x': 163.5, 'y': 424.5}, {'x': 350.5, 'y': 320.0}]"
2025-07-03T17:51:03,14,"[{'x': 734.5, 'y': 805.5}, {'x': 348.0, 'y': 871.5}, {'x': 990.0, 'y': 684.0}, {'x': 1178.5, 'y': 610.0}, {'x': 641.0, 'y': 510.0}, {'x': 556.5, 'y': 648.0}, {'x': 31.0, 'y': 542.0}, {'x': 744.0, 'y': 389.0}, {'x': 353.0, 'y': 494.0}, {'x': 551.5, 'y': 409.5}, {'x': 105.0, 'y': 669.5}, {'x': 350.0, 'y': 315.0}, {'x': 1014.0, 'y': 379.5}, {'x': 162.5, 'y': 425.5}]"
2025-07-03T17:51:04,15,"[{'x': 406.0, 'y': 840.5}, {'x': 706.5, 'y': 808.5}, {'x': 219.0, 'y': 687.5}, {'x': 34.0, 'y': 544.0}, {'x': 566.0, 'y': 649.5}, {'x': 1010.5, 'y': 693.5}, {'x': 1080.0, 'y': 605.0}, {'x': 626.0, 'y': 421.0}, {'x': 473.5, 'y': 484.0}, {'x': 761.5, 'y': 489.5}, {'x': 953.0, 'y': 400.5}, {'x': 350.5, 'y': 314.5}, {'x': 1098.0, 'y': 418.5}, {'x': 163.5, 'y': 425.5}, {'x': 320.0, 'y': 328.5}]"
2025-07-03T17:51:05,16,"[{'x': 425.5, 'y': 815.5}, {'x': 713.0, 'y': 805.0}, {'x': 34.0, 'y': 543.5}, {'x': 1017.5, 'y': 694.0}, {'x': 593.0, 'y': 648.5}, {'x': 301.0, 'y': 692.0}, {'x': 920.0, 'y': 440.0}, {'x': 957.5, 'y': 635.0}, {'x': 781.5, 'y': 461.0}, {'x': 438.5, 'y': 323.5}, {'x': 350.0, 'y': 315.0}, {'x': 846.5, 'y': 429.5}, {'x': 163.5, 'y': 428.5}, {'x': 660.0, 'y': 445.5}, {'x': 319.0, 'y': 328.5}, {'x': 753.0, 'y': 436.0}]"
2025-07-03T17:51:06,14,"[{'x': 474.0, 'y': 812.0}, {'x': 272.0, 'y': 701.5}, {'x': 1013.5, 'y': 698.0}, {'x': 890.0, 'y': 647.5}, {'x': 730.0, 'y': 802.5}, {'x': 603.5, 'y': 645.5}, {'x': 39.5, 'y': 547.5}, {'x': 740.5, 'y': 459.0}, {'x': 350.0, 'y': 315.5}, {'x': 446.0, 'y': 322.5}, {'x': 22.0, 'y': 638.5}, {'x': 163.5, 'y': 428.0}, {'x': 798.5, 'y': 458.5}, {'x': 319.5, 'y': 326.5}]"
2025-07-03T17:51:07,14,"[{'x': 459.0, 'y': 854.0}, {'x': 677.0, 'y': 804.0}, {'x': 1012.0, 'y': 701.0}, {'x': 898.5, 'y': 662.5}, {'x': 213.0, 'y': 704.0}, {'x': 37.0, 'y': 555.5}, {'x': 694.0, 'y': 469.5}, {'x': 542.0, 'y': 667.5}, {'x': 436.0, 'y': 324.5}, {'x': 187.0, 'y': 420.0}, {'x': 819.0, 'y': 450.0}, {'x': 350.0, 'y': 315.0}, {'x': 750.0, 'y': 455.0}, {'x': 550.5, 'y': 740.0}]"
2025-07-03T17:51:08,13,"[{'x': 541.5, 'y': 796.5}, {'x': 1018.0, 'y': 691.5}, {'x': 852.5, 'y': 640.0}, {'x': 267.0, 'y': 928.0}, {'x': 403.0, 'y': 679.5}, {'x': 578.0, 'y': 448.5}, {'x': 163.5, 'y': 688.5}, {'x': 32.0, 'y': 559.5}, {'x': 890.0, 'y': 447.5}, {'x': 350.0, 'y': 315.5}, {'x': 798.5, 'y': 438.0}, {'x': 829.5, 'y': 431.5}, {'x': 703.5, 'y': 494.0}]"
2025-07-03T17:51:09,15,"[{'x': 180.0, 'y': 955.0}, {'x': 195.0, 'y': 702.0}, {'x': 972.5, 'y': 638.5}, {'x': 809.5, 'y': 611.5}, {'x': 30.0, 'y': 561.5}, {'x': 623.5, 'y': 533.0}, {'x': 426.0, 'y': 847.0}, {'x': 760.5, 'y': 495.5}, {'x': 928.5, 'y': 409.0}, {'x': 590.0, 'y': 407.0}, {'x': 398.0, 'y': 690.5}, {'x': 850.0, 'y': 476.0}, {'x': 350.0, 'y': 316.0}, {'x': 431.5, 'y': 326.5}, {'x': 238.5, 'y': 407.0}]"
2025-07-03T17:51:10,16,"[{'x': 342.0, 'y': 859.5}, {'x': 154.5, 'y': 703.0}, {'x': 810.5, 'y': 615.0}, {'x': 670.5, 'y': 518.5}, {'x': 490.5, 'y': 707.0}, {'x': 34.0, 'y': 573.5}, {'x': 932.0, 'y': 407.0}, {'x': 614.0, 'y': 940.5}, {'x': 639.0, 'y': 364.5}, {'x': 351.5, 'y': 326.0}, {'x': 811.0, 'y': 404.0}, {'x': 304.5, 'y': 329.0}, {'x': 734.5, 'y': 500.5}, {'x': 258.0, 'y': 395.5}, {'x': 823.0, 'y': 490.0}, {'x': 429.0, 'y': 325.0}]"
2025-07-03T17:51:11,16,"[{'x': 1094.5, 'y': 936.5}, {'x': 320.5, 'y': 863.5}, {'x': 928.5, 'y': 682.0}, {'x': 806.0, 'y': 524.0}, {'x': 34.5, 'y': 573.0}, {'x': 187.5, 'y': 743.0}, {'x': 904.0, 'y': 414.0}, {'x': 681.5, 'y': 343.5}, {'x': 683.5, 'y': 524.0}, {'x': 346.5, 'y': 314.5}, {'x': 826.0, 'y': 400.0}, {'x': 425.5, 'y': 327.5}, {'x': 732.5, 'y': 583.5}, {'x': 248.0, 'y': 387.5}, {'x': 293.5, 'y': 327.0}, {'x': 155.0, 'y': 427.0}]"
2025-07-03T17:51:12,16,"[{'x': 1032.0, 'y': 912.5}, {'x': 1200.0, 'y': 686.5}, {'x': 199.5, 'y': 806.5}, {'x': 309.0, 'y': 842.5}, {'x': 34.5, 'y': 571.5}, {'x': 897.5, 'y': 417.0}, {'x': 768.5, 'y': 581.0}, {'x': 674.0, 'y': 528.5}, {'x': 428.5, 'y': 325.0}, {'x': 819.0, 'y': 515.0}, {'x': 303.0, 'y': 329.0}, {'x': 718.0, 'y': 322.0}, {'x': 725.5, 'y': 561.5}, {'x': 256.0, 'y': 388.0}, {'x': 334.5, 'y': 321.0}, {'x': 812.5, 'y': 389.0}]"
2025-07-03T17:51:13,15,"[{'x': 1162.5, 'y': 697.0}, {'x': 321.0, 'y': 850.5}, {'x': 885.5, 'y': 880.5}, {'x': 163.0, 'y': 759.5}, {'x': 658.0, 'y': 532.0}, {'x': 33.5, 'y': 572.0}, {'x': 806.0, 'y': 516.0}, {'x': 908.0, 'y': 421.5}, {'x': 727.5, 'y': 565.0}, {'x': 300.0, 'y': 330.0}, {'x': 347.0, 'y': 315.5}, {'x': 254.0, 'y': 388.5}, {'x': 442.0, 'y': 324.0}, {'x': 744.0, 'y': 311.5}, {'x': 418.5, 'y': 327.5}]"
2025-07-03T17:51:14,15,"[{'x': 1109.5, 'y': 710.5}, {'x': 793.5, 'y': 518.0}, {'x': 933.5, 'y': 434.5}, {'x': 124.0, 'y': 742.5}, {'x': 33.0, 'y': 571.0}, {'x': 670.0, 'y': 531.5}, {'x': 731.0, 'y': 584.0}, {'x': 249.0, 'y': 865.5}, {'x': 256.5, 'y': 391.0}, {'x': 299.5, 'y': 330.5}, {'x': 391.5, 'y': 872.0}, {'x': 343.5, 'y': 325.0}, {'x': 826.0, 'y': 308.0}, {'x': 435.0, 'y': 324.5}, {'x': 153.0, 'y': 413.5}]"
2025-07-03T17:51:15,16,"[{'x': 312.0, 'y': 857.5}, {'x': 1111.5, 'y': 709.5}, {'x': 932.0, 'y': 444.0}, {'x': 448.0, 'y': 807.0}, {'x': 124.0, 'y': 740.0}, {'x': 808.0, 'y': 526.0}, {'x': 33.0, 'y': 571.0}, {'x': 746.5, 'y': 578.0}, {'x': 848.0, 'y': 305.0}, {'x': 676.5, 'y': 522.5}, {'x': 300.0, 'y': 329.5}, {'x': 442.5, 'y': 322.0}, {'x': 344.5, 'y': 325.5}, {'x': 157.0, 'y': 428.0}, {'x': 727.0, 'y': 544.0}, {'x': 417.5, 'y': 325.5}]"
2025-07-03T17:51:16,15,"[{'x': 1042.5, 'y': 830.5}, {'x': 933.0, 'y': 444.5}, {'x': 1139.5, 'y': 724.5}, {'x': 272.5, 'y': 901.5}, {'x': 149.5, 'y': 754.0}, {'x': 790.5, 'y': 514.5}, {'x': 33.5, 'y': 572.5}, {'x': 307.5, 'y': 369.0}, {'x': 741.5, 'y': 581.5}, {'x': 677.5, 'y': 544.0}, {'x': 847.0, 'y': 304.5}, {'x': 343.5, 'y': 326.0}, {'x': 157.5, 'y': 429.0}, {'x': 424.0, 'y': 327.0}, {'x': 251.5, 'y': 79.5}]"
2025-07-03T17:51:17,13,"[{'x': 939.5, 'y': 877.0}, {'x': 1140.5, 'y': 687.5}, {'x': 933.5, 'y': 435.5}, {'x': 268.0, 'y': 883.5}, {'x': 805.0, 'y': 521.5}, {'x': 33.0, 'y': 572.5}, {'x': 155.5, 'y': 779.5}, {'x': 305.5, 'y': 368.0}, {'x': 736.5, 'y': 578.5}, {'x': 845.0, 'y': 309.0}, {'x': 679.5, 'y': 527.5}, {'x': 157.5, 'y': 428.5}, {'x': 342.5, 'y': 328.0}]"
2025-07-03T17:51:18,13,"[{'x': 917.5, 'y': 874.5}, {'x': 1179.0, 'y': 722.5}, {'x': 359.5, 'y': 908.5}, {'x': 164.5, 'y': 770.0}, {'x': 931.5, 'y': 443.5}, {'x': 807.5, 'y': 524.0}, {'x': 734.5, 'y': 577.5}, {'x': 35.0, 'y': 569.0}, {'x': 838.0, 'y': 331.0}, {'x': 302.0, 'y': 369.5}, {'x': 444.5, 'y': 327.0}, {'x': 147.5, 'y': 411.5}, {'x': 1486.5, 'y': 330.5}]"
2025-07-03T17:51:19,16,"[{'x': 310.0, 'y': 931.0}, {'x': 1291.0, 'y': 698.0}, {'x': 933.0, 'y': 587.5}, {'x': 136.5, 'y': 753.0}, {'x': 33.0, 'y': 570.0}, {'x': 609.5, 'y': 432.0}, {'x': 815.5, 'y': 522.5}, {'x': 626.5, 'y': 606.0}, {'x': 445.0, 'y': 327.0}, {'x': 303.0, 'y': 363.5}, {'x': 941.5, 'y': 420.5}, {'x': 766.0, 'y': 893.5}, {'x': 839.0, 'y': 357.0}, {'x': 758.0, 'y': 878.0}, {'x': 149.0, 'y': 411.5}, {'x': 330.5, 'y': 318.5}]"
2025-07-03T17:51:20,17,"[{'x': 380.5, 'y': 898.0}, {'x': 815.0, 'y': 845.5}, {'x': 1250.0, 'y': 685.0}, {'x': 626.5, 'y': 683.0}, {'x': 863.0, 'y': 523.5}, {'x': 95.5, 'y': 727.0}, {'x': 949.5, 'y': 494.5}, {'x': 605.0, 'y': 452.5}, {'x': 442.5, 'y': 324.5}, {'x': 665.0, 'y': 499.0}, {'x': 1029.0, 'y': 429.0}, {'x': 304.5, 'y': 370.0}, {'x': 28.5, 'y': 571.5}, {'x': 149.5, 'y': 413.5}, {'x': 824.0, 'y': 373.5}, {'x': 1487.0, 'y': 331.0}, {'x': 1122.0, 'y': 614.5}]"
2025-07-03T17:51:21,17,"[{'x': 890.5, 'y': 844.5}, {'x': 412.0, 'y': 879.0}, {'x': 1234.5, 'y': 676.0}, {'x': 122.5, 'y': 721.5}, {'x': 863.0, 'y': 508.5}, {'x': 649.5, 'y': 518.5}, {'x': 984.5, 'y': 582.5}, {'x': 589.0, 'y': 433.0}, {'x': 1204.5, 'y': 516.5}, {'x': 305.5, 'y': 365.5}, {'x': 833.0, 'y': 386.5}, {'x': 31.5, 'y': 569.0}, {'x': 1116.5, 'y': 405.0}, {'x': 443.5, 'y': 327.5}, {'x': 149.5, 'y': 414.5}, {'x': 329.5, 'y': 317.5}, {'x': 1257.0, 'y': 529.0}]"
2025-07-03T17:51:22,16,"[{'x': 924.0, 'y': 865.5}, {'x': 464.0, 'y': 830.5}, {'x': 1248.0, 'y': 621.0}, {'x': 833.5, 'y': 532.5}, {'x': 35.0, 'y': 568.5}, {'x': 686.0, 'y': 549.0}, {'x': 512.0, 'y': 630.5}, {'x': 1072.5, 'y': 585.5}, {'x': 973.0, 'y': 641.0}, {'x': 306.0, 'y': 375.0}, {'x': 1054.0, 'y': 415.0}, {'x': 549.0, 'y': 441.5}, {'x': 819.5, 'y': 374.0}, {'x': 152.5, 'y': 412.0}, {'x': 332.0, 'y': 321.0}, {'x': 446.5, 'y': 328.0}]"
2025-07-03T17:51:23,17,"[{'x': 509.0, 'y': 829.5}, {'x': 1104.0, 'y': 685.5}, {'x': 1270.0, 'y': 749.5}, {'x': 644.0, 'y': 849.0}, {'x': 727.5, 'y': 683.0}, {'x': 35.5, 'y': 568.5}, {'x': 779.5, 'y': 528.5}, {'x': 561.5, 'y': 431.5}, {'x': 305.5, 'y': 370.5}, {'x': 656.5, 'y': 588.0}, {'x': 780.0, 'y': 369.0}, {'x': 1008.0, 'y': 414.0}, {'x': 1022.0, 'y': 498.0}, {'x': 332.0, 'y': 322.5}, {'x': 153.0, 'y': 412.0}, {'x': 445.5, 'y': 328.5}, {'x': 604.5, 'y': 513.5}]"
2025-07-03T17:51:24,17,"[{'x': 418.0, 'y': 839.5}, {'x': 1159.5, 'y': 681.5}, {'x': 739.0, 'y': 834.5}, {'x': 1018.5, 'y': 412.0}, {'x': 621.5, 'y': 706.5}, {'x': 270.5, 'y': 661.0}, {'x': 498.5, 'y': 535.0}, {'x': 20.5, 'y': 563.0}, {'x': 890.0, 'y': 525.0}, {'x': 856.0, 'y': 600.5}, {'x': 306.5, 'y': 368.0}, {'x': 526.0, 'y': 444.0}, {'x': 773.5, 'y': 371.0}, {'x': 772.5, 'y': 542.0}, {'x': 151.0, 'y': 412.0}, {'x': 444.5, 'y': 327.5}, {'x': 336.5, 'y': 319.5}]"
2025-07-03T17:51:25,17,"[{'x': 762.5, 'y': 829.0}, {'x': 1168.5, 'y': 771.0}, {'x': 329.5, 'y': 839.0}, {'x': 1001.5, 'y': 413.0}, {'x': 485.0, 'y': 680.0}, {'x': 782.5, 'y': 584.0}, {'x': 866.0, 'y': 488.0}, {'x': 775.5, 'y': 400.5}, {'x': 307.0, 'y': 376.5}, {'x': 20.5, 'y': 565.5}, {'x': 433.5, 'y': 570.0}, {'x': 440.0, 'y': 327.5}, {'x': 289.0, 'y': 596.5}, {'x': 538.0, 'y': 554.0}, {'x': 148.0, 'y': 411.5}, {'x': 303.0, 'y': 645.5}, {'x': 345.0, 'y': 316.0}]"
2025-07-03T17:51:26,13,"[{'x': 770.0, 'y': 831.0}, {'x': 346.5, 'y': 815.5}, {'x': 1133.5, 'y': 743.5}, {'x': 385.5, 'y': 604.5}, {'x': 1012.0, 'y': 583.5}, {'x': 540.0, 'y': 625.5}, {'x': 1008.0, 'y': 390.0}, {'x': 306.0, 'y': 385.0}, {'x': 939.5, 'y': 461.5}, {'x': 23.0, 'y': 570.5}, {'x': 550.5, 'y': 464.5}, {'x': 154.5, 'y': 410.0}, {'x': 716.5, 'y': 436.0}]"
2025-07-03T17:51:27,15,"[{'x': 765.0, 'y': 856.5}, {'x': 1019.0, 'y': 560.5}, {'x': 1152.5, 'y': 764.5}, {'x': 659.5, 'y': 563.0}, {'x': 378.5, 'y': 797.5}, {'x': 487.5, 'y': 571.0}, {'x': 828.5, 'y': 466.5}, {'x': 1147.5, 'y': 452.0}, {'x': 27.0, 'y': 573.5}, {'x': 306.0, 'y': 372.5}, {'x': 1037.0, 'y': 394.0}, {'x': 501.0, 'y': 436.5}, {'x': 1486.5, 'y': 331.5}, {'x': 154.0, 'y': 410.0}, {'x': 661.0, 'y': 442.5}]"
2025-07-03T17:51:28,16,"[{'x': 1116.0, 'y': 835.5}, {'x': 691.0, 'y': 907.0}, {'x': 410.0, 'y': 760.0}, {'x': 24.0, 'y': 563.5}, {'x': 1025.0, 'y': 581.0}, {'x': 823.0, 'y': 568.5}, {'x': 306.5, 'y': 369.5}, {'x': 472.5, 'y': 592.0}, {'x': 597.5, 'y': 466.0}, {'x': 445.0, 'y': 324.0}, {'x': 749.5, 'y': 384.5}, {'x': 1002.5, 'y': 428.5}, {'x': 686.5, 'y': 494.0}, {'x': 1486.5, 'y': 331.0}, {'x': 154.0, 'y': 410.5}, {'x': 675.0, 'y': 458.5}]"
2025-07-03T17:51:29,18,"[{'x': 366.5, 'y': 845.5}, {'x': 1143.0, 'y': 813.0}, {'x': 709.0, 'y': 943.0}, {'x': 559.5, 'y': 462.5}, {'x': 23.5, 'y': 563.5}, {'x': 1069.0, 'y': 608.5}, {'x': 306.5, 'y': 368.5}, {'x': 382.5, 'y': 679.5}, {'x': 983.5, 'y': 486.5}, {'x': 665.5, 'y': 488.0}, {'x': 445.5, 'y': 324.5}, {'x': 770.5, 'y': 392.5}, {'x': 824.0, 'y': 564.0}, {'x': 1486.5, 'y': 331.5}, {'x': 154.5, 'y': 410.0}, {'x': 803.5, 'y': 518.0}, {'x': 342.0, 'y': 318.5}, {'x': 1262.5, 'y': 104.0}]"
2025-07-03T17:51:30,19,"[{'x': 706.0, 'y': 948.0}, {'x': 205.0, 'y': 953.0}, {'x': 199.5, 'y': 712.5}, {'x': 1073.5, 'y': 766.5}, {'x': 23.5, 'y': 561.0}, {'x': 982.0, 'y': 479.5}, {'x': 1073.5, 'y': 576.0}, {'x': 1031.0, 'y': 426.0}, {'x': 306.5, 'y': 368.0}, {'x': 1261.0, 'y': 102.0}, {'x': 709.5, 'y': 605.5}, {'x': 757.5, 'y': 375.5}, {'x': 446.0, 'y': 326.5}, {'x': 538.5, 'y': 439.5}, {'x': 765.0, 'y': 498.0}, {'x': 342.0, 'y': 317.5}, {'x': 553.5, 'y': 518.5}, {'x': 1487.5, 'y': 331.5}, {'x': 156.5, 'y': 411.5}]"
2025-07-03T17:51:31,15,"[{'x': 1025.0, 'y': 750.5}, {'x': 1130.5, 'y': 627.0}, {'x': 169.5, 'y': 946.0}, {'x': 670.5, 'y': 920.0}, {'x': 892.0, 'y': 496.0}, {'x': 1013.5, 'y': 415.0}, {'x': 776.5, 'y': 402.5}, {'x': 701.0, 'y': 618.5}, {'x': 25.0, 'y': 574.5}, {'x': 306.5, 'y': 381.0}, {'x': 463.5, 'y': 556.5}, {'x': 1260.5, 'y': 102.5}, {'x': 445.0, 'y': 327.0}, {'x': 525.0, 'y': 445.5}, {'x': 152.5, 'y': 420.0}]"
2025-07-03T17:51:32,18,"[{'x': 490.5, 'y': 838.0}, {'x': 700.5, 'y': 892.5}, {'x': 1198.5, 'y': 753.5}, {'x': 996.5, 'y': 662.5}, {'x': 235.0, 'y': 698.5}, {'x': 738.0, 'y': 526.5}, {'x': 930.5, 'y': 504.5}, {'x': 583.0, 'y': 670.0}, {'x': 1005.5, 'y': 412.0}, {'x': 785.0, 'y': 392.5}, {'x': 484.0, 'y': 522.5}, {'x': 306.5, 'y': 373.5}, {'x': 547.0, 'y': 438.0}, {'x': 445.5, 'y': 326.5}, {'x': 17.5, 'y': 568.5}, {'x': 1262.5, 'y': 102.5}, {'x': 151.5, 'y': 411.0}, {'x': 341.5, 'y': 326.5}]"
2025-07-03T17:51:33,12,"[{'x': 502.0, 'y': 815.0}, {'x': 764.5, 'y': 849.5}, {'x': 992.0, 'y': 645.5}, {'x': 1210.0, 'y': 757.5}, {'x': 349.5, 'y': 611.0}, {'x': 647.5, 'y': 618.5}, {'x': 515.0, 'y': 507.5}, {'x': 582.0, 'y': 433.0}, {'x': 306.5, 'y': 364.5}, {'x': 1262.5, 'y': 102.0}, {'x': 806.5, 'y': 556.0}, {'x': 446.0, 'y': 325.5}]"
2025-07-03T17:51:34,16,"[{'x': 810.5, 'y': 888.5}, {'x': 1178.5, 'y': 784.0}, {'x': 451.0, 'y': 775.0}, {'x': 787.0, 'y': 552.0}, {'x': 306.5, 'y': 368.5}, {'x': 1081.5, 'y': 568.0}, {'x': 476.0, 'y': 549.5}, {'x': 842.5, 'y': 458.0}, {'x': 446.5, 'y': 324.0}, {'x': 547.5, 'y': 432.5}, {'x': 150.5, 'y': 410.5}, {'x': 986.0, 'y': 414.0}, {'x': 796.5, 'y': 374.0}, {'x': 1157.5, 'y': 422.5}, {'x': 341.5, 'y': 327.0}, {'x': 1263.5, 'y': 102.0}]"
2025-07-03T17:51:35,17,"[{'x': 774.0, 'y': 891.5}, {'x': 1146.0, 'y': 785.5}, {'x': 446.0, 'y': 783.5}, {'x': 799.5, 'y': 554.5}, {'x': 1069.0, 'y': 553.5}, {'x': 510.5, 'y': 580.0}, {'x': 654.5, 'y': 500.5}, {'x': 306.0, 'y': 369.5}, {'x': 871.5, 'y': 477.0}, {'x': 571.5, 'y': 458.0}, {'x': 1263.0, 'y': 101.0}, {'x': 1019.0, 'y': 418.5}, {'x': 446.5, 'y': 324.0}, {'x': 152.0, 'y': 418.5}, {'x': 1203.0, 'y': 443.0}, {'x': 361.0, 'y': 104.0}, {'x': 342.0, 'y': 323.0}]"
2025-07-03T17:51:36,18,"[{'x': 384.5, 'y': 903.0}, {'x': 1182.0, 'y': 842.5}, {'x': 604.0, 'y': 470.5}, {'x': 749.0, 'y': 512.0}, {'x': 465.5, 'y': 661.5}, {'x': 910.0, 'y': 511.5}, {'x': 770.0, 'y': 948.0}, {'x': 1094.5, 'y': 540.5}, {'x': 306.0, 'y': 368.5}, {'x': 445.5, 'y': 323.0}, {'x': 1013.5, 'y': 511.0}, {'x': 1262.5, 'y': 101.0}, {'x': 152.0, 'y': 425.5}, {'x': 1051.0, 'y': 532.5}, {'x': 839.0, 'y': 389.5}, {'x': 342.0, 'y': 322.0}, {'x': 360.5, 'y': 103.5}, {'x': 764.5, 'y': 892.0}]"
2025-07-03T17:51:37,18,"[{'x': 291.5, 'y': 924.0}, {'x': 733.5, 'y': 936.0}, {'x': 1125.5, 'y': 761.0}, {'x': 221.5, 'y': 710.5}, {'x': 951.0, 'y': 559.0}, {'x': 829.5, 'y': 398.0}, {'x': 304.5, 'y': 368.0}, {'x': 1150.0, 'y': 558.0}, {'x': 1040.0, 'y': 515.5}, {'x': 653.0, 'y': 508.5}, {'x': 448.0, 'y': 325.5}, {'x': 1264.5, 'y': 101.5}, {'x': 887.5, 'y': 509.5}, {'x': 585.0, 'y': 453.5}, {'x': 341.0, 'y': 321.5}, {'x': 1053.0, 'y': 403.5}, {'x': 151.0, 'y': 427.0}, {'x': 360.5, 'y': 103.5}]"
2025-07-03T17:51:38,16,"[{'x': 506.0, 'y': 812.0}, {'x': 906.5, 'y': 721.5}, {'x': 746.0, 'y': 784.5}, {'x': 323.5, 'y': 759.0}, {'x': 813.0, 'y': 409.5}, {'x': 304.5, 'y': 364.0}, {'x': 1030.0, 'y': 635.5}, {'x': 977.0, 'y': 472.0}, {'x': 1262.0, 'y': 100.0}, {'x': 1021.0, 'y': 422.5}, {'x': 905.5, 'y': 485.5}, {'x': 436.5, 'y': 324.5}, {'x': 758.0, 'y': 597.0}, {'x': 152.5, 'y': 424.0}, {'x': 18.5, 'y': 571.0}, {'x': 8.0, 'y': 570.5}]"
